Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.1,"[3539, 4256, 55, 547, 2051, 3089, 3331, 2365, 3125, 4341]",17125,19200,2075,0.700212117000774,,0.1,1.0,800,5,40,5,50,8,10
stochastic_distorted_greedy_0.1,"[1507, 981, 4235, 95, 317, 3323, 1241, 2719, 2051, 3712, 3402, 3125, 4310, 4341, 4332]",22470,24000,1530,0.7800095960010367,,0.1,1.0,800,5,40,5,50,8,15
stochastic_distorted_greedy_0.1,"[981, 4347, 3323, 4382, 95, 4105, 1438, 1241, 4335, 2465, 4529, 728, 4332, 4285, 317, 3125, 1743, 1718, 2659, 2434]",24229,25600,1371,0.7765183110022917,,0.1,1.0,800,5,40,5,50,8,20
stochastic_distorted_greedy_0.1,"[124, 728, 4046, 696, 3057, 511, 3195, 3739, 4310, 4091, 2051, 424, 1241, 1089, 3169, 95, 2814, 2197, 2420, 1064, 2183, 1160, 2132, 2168, 1299]",27183,28800,1617,0.8201723669990315,,0.1,1.0,800,5,40,5,50,8,25
stochastic_distorted_greedy_0.1,"[696, 55, 2458, 981, 2265, 31, 4529, 317, 3146, 3402, 2051, 2156, 3712, 3195, 4341, 4310, 1064, 2434, 2465, 3125, 1083, 4332, 3617, 14, 4128, 412, 4337, 1937, 4403]",31025,34400,3375,0.7705827119971218,,0.1,1.0,800,5,40,5,50,8,30
stochastic_distorted_greedy_0.1,"[3075, 1040, 3713, 2168, 95, 3323, 130, 1089, 334, 3712, 3671, 3402, 1865, 1636, 547, 2912, 1679, 4490, 4285, 2814, 1937, 2434, 1603, 3857, 317, 4529, 1064, 2327, 4341, 14, 981, 3663, 1417, 1082]",33903,36800,2897,0.8026439429995662,,0.1,1.0,800,5,40,5,50,8,35
stochastic_distorted_greedy_0.1,"[1845, 95, 2518, 866, 3195, 436, 2488, 4285, 495, 1089, 2051, 3857, 4046, 1064, 4332, 3491, 2517, 2728, 370, 3617, 1082, 3900, 981, 3125, 4382, 2197, 4529, 1401, 511, 1417, 2883, 2659, 4490, 3712]",33726,36000,2274,0.8226056099993002,,0.1,1.0,800,5,40,5,50,8,40
stochastic_distorted_greedy_0.1,"[2518, 3323, 728, 4310, 130, 2168, 356, 1636, 3198, 1089, 4091, 2077, 4236, 1532, 1937, 3195, 1064, 1221, 3125, 4046, 1408, 1338, 981, 2517, 1417, 3712, 4128, 4337, 1299, 3663, 412]",32815,35200,2385,0.8377833909980836,,0.1,1.0,800,5,40,5,50,8,45
stochastic_distorted_greedy_0.1,"[2168, 2635, 4105, 1371, 981, 3089, 3039, 76, 2197, 2051, 31, 95, 1636, 1679, 3402, 3712, 1988, 4529, 1241, 1718, 527, 1408, 3770, 2240, 1064, 3663, 1089, 1401, 3857, 3125]",32024,34400,2376,0.8662970689983922,,0.1,1.0,800,5,40,5,50,8,50
stochastic_distorted_greedy_0.1,[1995],5550,5600,50,0.07234119699933217,,0.1,0.4,800,5,40,5,50,9,1
stochastic_distorted_greedy_0.1,"[4555, 210, 4125, 277, 824]",11575,12000,425,0.24024009200002186,,0.1,0.4,800,5,40,5,50,9,5
stochastic_distorted_greedy_0.1,"[210, 2064, 215, 1433, 246, 4125, 824, 2490, 503, 3663]",15890,16800,910,0.2808979629990063,,0.1,0.4,800,5,40,5,50,9,10
stochastic_distorted_greedy_0.1,"[1374, 4125, 9, 3944, 1564, 24, 3145, 3131, 598, 3630, 215, 1190, 2607, 1433, 824]",18825,20000,1175,0.29717885399804805,,0.1,0.4,800,5,40,5,50,9,15
